n_snp,diff_norm,ref_norm,rel_diff
0,0.06098180264234543,114.30086517333984,0.0005335200442259571
1,0.11824358254671097,106.42060852050781,0.0011110966587258783
1,0.20398320257663727,115.43114471435547,0.0017671418149877284
1,0.139507457613945,114.56504821777344,0.001217713951891848
0,0.08423018455505371,113.73124694824219,0.0007406072369309898
0,0.06004929170012474,114.89039611816406,0.0005226658948791892
2,0.2694236636161804,115.72933959960938,0.002328049780188064
0,0.12530937790870667,114.66657257080078,0.0010928152389950829
1,0.1770009696483612,115.64221954345703,0.0015305912524607526
0,0.08659324795007706,107.93492889404297,0.0008022727103946443
1,0.45473358035087585,118.10928344726562,0.003850108705078284
1,0.21030406653881073,114.6941909790039,0.0018336069572809429
0,0.09139930456876755,112.01842498779297,0.0008159309915197222
0,0.08854679018259048,112.85832977294922,0.0007845835602983917
1,0.143168643116951,105.00460052490234,0.0013634511478665915
1,0.2410513013601303,98.9769058227539,0.002435429753601317
0,0.12083056569099426,105.20005798339844,0.001148578888711853
1,0.18200701475143433,117.02714538574219,0.0015552546731914805
1,0.3876165747642517,101.11632537841797,0.003833372833848882
0,0.060234278440475464,113.89966583251953,0.000528836305183241
0,0.12271222472190857,115.82099151611328,0.0010594990002726454
0,0.07906301319599152,109.73621368408203,0.0007204824236382427
0,0.0722915530204773,114.7252197265625,0.0006301278236187115
1,0.3422587513923645,115.51656341552734,0.0029628543411667945
0,0.08412984013557434,105.38384246826172,0.0007983182067109727
1,0.2054300755262375,114.51229858398438,0.0017939564401947025
1,0.18426227569580078,110.03287506103516,0.0016746111159377651
1,0.2311909794807434,115.64259338378906,0.001999185358231097
1,0.2234911471605301,113.47714233398438,0.001969481629196777
0,0.1155117079615593,101.48321533203125,0.001138234609374859
1,0.19192719459533691,91.161865234375,0.0021053451912364522
0,0.10063974559307098,99.97198486328125,0.001006679478562949
3,0.5769039988517761,107.79316711425781,0.005351953322238632
1,0.24656076729297638,107.06878662109375,0.002302825828834051
1,0.5779866576194763,114.18190002441406,0.005061981430470966
0,0.0812501311302185,107.56808471679688,0.0007553367836206459
1,0.2970602810382843,115.76509857177734,0.0025660607964161086
2,0.12986943125724792,104.32173156738281,0.0012448933631183405
1,0.18038354814052582,114.04173278808594,0.001581732789659705
1,0.21507352590560913,116.76439666748047,0.0018419443943866864
1,0.23163321614265442,110.99765014648438,0.0020868299088941653
2,0.2200666218996048,106.6783447265625,0.0020628987304187993
1,0.17952904105186462,108.75577545166016,0.001650754089208456
2,0.2903255820274353,115.47201538085938,0.002514250583311111
2,0.15345466136932373,115.12429809570312,0.0013329476392703518
0,0.039750877767801285,112.95006561279297,0.0003519331976669433
1,0.33138638734817505,114.15543365478516,0.0029029401119031535
1,0.18688760697841644,107.58765411376953,0.0017370729803327662
0,0.10766331851482391,104.75719451904297,0.0010277415218030936
1,0.32872867584228516,109.95484161376953,0.0029896698591680643
1,0.14752914011478424,76.91395568847656,0.001918106262955962
1,0.14031332731246948,115.36479949951172,0.0012162577139750792
1,0.2883777618408203,114.77086639404297,0.0025126390599050858
0,0.0796327292919159,106.4675521850586,0.0007479530397533772
0,0.06499046087265015,111.2236557006836,0.0005843222870460884
2,0.44534623622894287,114.28463745117188,0.0038968162839840754
1,0.2908557057380676,115.90444946289062,0.0025094438314138363
1,0.28356343507766724,101.1900405883789,0.0028022860098569115
0,0.069086953997612,116.48435974121094,0.0005931006888057759
0,0.10095175355672836,101.5420150756836,0.0009941870218104763
0,0.14586885273456573,111.4774169921875,0.001308505854103064
0,0.10063423961400986,105.88951873779297,0.0009503701670719989
1,0.23583371937274933,109.80186462402344,0.0021478116075740257
7,1.323071002960205,115.98091125488281,0.011407661731960254
1,0.16343052685260773,97.45730590820312,0.0016769448460492642
0,0.08886721730232239,109.05801391601562,0.0008148618713225243
0,0.1072477251291275,95.96929931640625,0.0011175211853484187
0,0.05133102089166641,116.60820007324219,0.0004402007822728174
1,0.1828664392232895,115.85246276855469,0.0015784423986619307
0,0.06648193299770355,94.15528869628906,0.000706088143515233
1,0.5180444121360779,116.42388916015625,0.004449640154379658
1,0.27692821621894836,109.29438018798828,0.00253378275939373
0,0.10133301466703415,116.42977905273438,0.0008703358839248293
1,0.1591988354921341,113.20674133300781,0.0014062663903012312
0,0.10213910043239594,109.51056671142578,0.000932687168915356
0,0.10331149399280548,112.3023452758789,0.0009199406632071063
0,0.1191677376627922,108.21578216552734,0.0011012047898938872
2,0.2510383129119873,105.13290405273438,0.0023878186869647124
1,0.4753545820713043,116.62301635742188,0.004075992860744189
1,0.2051273137331009,119.23875427246094,0.0017203074200555996
0,0.08604985475540161,116.21136474609375,0.0007404598934313267
1,0.6807944774627686,116.44267272949219,0.005846606415882615
1,0.1381368190050125,103.48623657226562,0.0013348327621185644
0,0.08899842947721481,112.65782928466797,0.0007899888542351575
1,0.12108075618743896,114.88853454589844,0.0010538976466713196
1,0.1289270669221878,114.84906768798828,0.0011225782630856472
